timestamp,lat,long,altitude,jNO2,jO3,pressure,temperature,wind_speed,wind_direction,OA_AMS,NO3,H,Ethane,Ethene,Ethyne,x1Butene,CycPentane,x1Hexene,CycHexane,MeCycHexane,EthBenzene,nNonane,iPropBenzene,nDecane,CO2,CH4,CO,N2O,NH3,NO,NO2,O3,PAN,PPN,Propyne,CH3CN,CH3CHO,Acetone,DMS,Furan,Isoprene,MEK,Benzene,Toluene,Monoterpenes,HFC134a,HCFC141b,HCFC22,CH3Cl,CH2Cl2,CHCl3,CH2ClCH2Cl,CH3CCl3,C2Cl4,ClBenzene,CHBrCl2,CHBr2Cl,CH3Br,CH2Br2,CHBr3,CH2ClI,CH3I,CS2,Propane,iButane,nButane,iPentane,nPentane,x2MePentane,x3MePentane,nHexane,x224TrimePentane,nHeptane,nOctane,Tricyclene,aPinene,Camphene,mpXylene,oXylene,Styrene,CH2O,Propanal,Butanal,Acrolein,x2Butenals,CH3OH,C2H5OH,iPropanol,MBO,MAC,MVK,x2MeFuran,x3MeFuran,Furfural,HCN,PropNitrile,Acrylonitrile,MeAcrylonitrile,iPropONO2,nPropONO2,HNCO,HNO3,SO2,HCl,C6H6O,C9H14O4,C10H16O3,C6H10O5,H2O
2018-08-16 22:35:51.500,46.12466679,240.9846189,4.733642401,0.01213645606,3.179533788e-05,579.5499453,270.5694438,10.89218792,237.6380503,,,,,,,,,,,,,,,,407.5181818,1882.727273,156.0939394,331.0848485,0.7783214286,23.25895455,62.28545455,58.13377273,538.6149412,58.44392941,,,,,,,,,,,,108.5,25.2,251.0,593.4,34.7,10.12,7.8,2.56,0.9,0.25,,,8.2,0.66,0.25,,0.28,,191.6,7.6,22.2,4.9,5.8,1.0,,3.9,,8.9,1.2,0.2,,,0.78,0.48,,1195.0,13.4,10.2,15.3,,2822.0,110.6,11.6,,4.6,9.5,,2.6,,442.0,13.7,9.7,,2.65,,321.3681818,118.3257576,,,,,,,5912.584394
2018-08-16 22:37:37.500,46.02356676,241.1005621,4.869006066,0.01214730606,3.186677333e-05,569.9755545,269.357921,11.00727234,241.6939307,11.30718992,1.183721877,1.611199237,,,,,,,,,,,,,407.4363636,1881.957576,151.5363636,331.0424242,0.6442758621,22.47809091,56.75616667,58.08475758,514.7052353,58.64719412,,,,,,,,,,,,107.7,25.1,257.0,598.8,36.5,9.98,10.2,2.54,0.83,0.14,,,8.2,0.73,0.25,,0.36,,191.5,7.6,19.5,5.1,7.1,1.4,,2.5,,7.8,,0.19,,,0.72,0.55,,1191.0,7.5,11.3,10.9,,2761.0,101.9,12.4,,2.4,6.8,,2.3,,447.0,14.4,10.7,,2.33,,340.7684211,77.32807018,,,,,,,5796.60997
2018-08-16 22:39:22.500,45.92414109,241.2145459,4.869657759,0.01168357742,3.123409303e-05,569.9323287,268.8200755,9.319212116,248.7051119,8.344671962,0.5856568135,1.669755252,,,,,,,,,,,,,406.830303,1898.645455,161.3484848,330.9363636,0.707,8.886421212,33.53190909,54.29774242,442.5336875,37.02321875,,,,,,,,,,,,112.0,26.2,265.0,596.9,35.7,10.41,7.8,2.51,0.88,,,,11.4,0.74,,,0.44,0.7,271.7,13.6,31.5,13.2,10.8,3.3,,3.7,1.0,21.6,1.5,0.58,,,0.98,0.82,,1509.0,13.5,9.6,11.2,,5451.0,328.1,26.8,,8.7,22.1,,2.4,,453.0,14.1,10.6,,2.51,,265.4388889,73.38703704,,,,,,,8356.049515
2018-08-16 22:41:06.500,45.82459864,241.3283734,4.871747218,0.01205897182,3.11257703e-05,569.963083,269.3501027,9.938246663,247.6886936,6.240479784,0.5842761298,1.565914091,,,,,,,,,,,,,407.2393939,1875.257576,116.2181818,330.9818182,0.484030303,25.04734483,46.64210345,55.33492424,363.105,41.07633125,0.01378160045,0.165579755,0.1530313648,0.935343539,0.01337059937,0.02290708186,0.01815036433,0.02879429044,0.01667573028,0.01674941335,0.0023971511,107.9,25.5,251.0,599.1,35.6,10.03,8.4,2.61,0.68,0.2,,,7.7,0.9,0.14,,0.26,,121.4,4.3,10.6,,,,,1.8,,3.9,,,,,0.25,0.26,,1017.0,,6.4,5.2,,1757.0,35.3,8.6,,,2.3,,2.3,,330.0,9.0,7.6,,2.17,,240.7163934,103.342623,,,,,,,5266.965303
2018-08-16 22:42:51.500,45.72317739,241.443693,4.871254986,0.01207630939,3.072214939e-05,569.9420905,269.4246719,11.02889673,252.8550769,6.078312,0.53119,1.572924,,,,,,,,,,,,,407.2333333,1874.524242,114.3818182,331.0242424,0.4214545455,23.51874242,48.91842424,55.42665152,364.9102941,37.7715,0.007082265662,0.1849144461,0.09309565007,0.7772044138,0.008194421586,0.01959561447,0.004746704173,0.02392559534,0.0131488987,0.01236441259,0.00264649823,106.2,24.6,251.0,610.0,35.5,10.05,9.2,2.3,0.68,,,,7.6,0.67,0.13,,0.22,,108.1,3.3,9.4,,,,,1.1,,3.4,,,,,0.21,0.22,,951.0,,7.9,,,1635.0,33.3,5.8,,,,,2.2,,344.0,9.3,2.5,,2.02,,220.7818182,114.9636364,,,,,,,4999.955576
2018-08-16 22:44:36.500,45.62941018,241.5733138,4.872797541,0.01201517394,3.007397879e-05,569.9477003,269.4200203,11.60293637,252.1270137,6.001823511,0.5896006416,1.591105006,,,,,,,,,,,,,407.1484848,1876.821212,116.2151515,330.9606061,0.4590909091,11.38412727,36.17484936,52.43256061,335.9435,32.359475,0.01187992784,0.1707379258,0.1898165181,1.191215483,0.01178204794,0.02438699561,0.00404067123,0.03203364644,0.00958823347,0.01173240166,0.002279977302,110.9,26.1,255.0,609.3,33.8,9.58,8.7,2.52,0.89,,,,9.1,0.73,0.13,,0.43,,135.2,6.3,12.5,4.8,3.0,,,1.8,,8.5,0.8,0.19,,,0.31,0.22,,1035.0,4.7,7.7,3.7,,2563.0,111.2,10.7,,3.6,5.0,,2.0,,339.0,10.3,8.2,,2.55,,215.3810526,130.7221053,,,,,,,6246.617303
2018-08-16 22:46:22.500,45.53929091,241.7136063,4.872449234,0.007771936303,2.048501788e-05,569.9727173,269.4829536,11.536083,260.9883269,6.502437057,0.6165630805,1.597878605,,,,,,,,,,,,,406.9484848,1882.412121,119.2757576,331.0424242,0.5266969697,4.015103636,35.42374242,53.79090909,319.7530625,27.9440125,0.009962657111,0.170324851,0.2932227563,1.464873132,0.01246120159,0.01961007426,0.005546334865,0.04864549453,0.01214054442,0.01401418754,0.00252871853,109.5,26.4,257.0,602.8,35.5,10.37,10.1,2.4,0.95,,,,9.1,0.65,0.28,,0.34,,144.3,6.8,14.1,4.4,4.5,,,1.6,,8.9,0.8,0.28,,,0.4,0.25,,1118.0,,6.1,3.1,,2862.0,139.0,13.3,,2.1,6.2,,2.1,,335.0,10.1,4.4,,2.27,,,71.23111111,,,,,,,6082.081424
2018-08-16 22:48:07.500,45.4610997,241.8658387,4.876678134,0.01191650545,2.918080697e-05,569.9454012,269.4491624,12.96527263,248.363689,7.239266499,0.6249205351,1.601216901,,,,,,,,,,,,,406.8636364,1888.609091,126.9181818,330.9636364,0.6972121212,3.803758636,32.18648788,53.84639394,345.1562941,27.27401176,0.008703998139,0.1825397879,0.3116890792,1.773065444,0.009888734263,0.01586329499,0.005744392879,0.05053980268,0.0237215273,0.01834810742,0.002721109823,108.5,25.4,253.0,603.1,38.0,10.71,10.4,2.46,0.92,,,,8.6,0.59,0.29,,0.45,0.5,172.4,8.6,18.8,7.8,6.0,2.3,,1.9,,14.1,,0.16,,,0.46,0.4,,1291.0,,7.5,4.1,,3695.0,193.4,16.9,,6.6,9.8,,2.5,,370.0,12.2,5.7,,3.54,,207.5922078,,,,,,,,6523.994061
2018-08-16 22:49:51.500,45.377618,242.0097504,4.877948627,0.01063552927,2.669149697e-05,569.890932,269.4510058,13.49867257,252.9727661,8.505739927,0.7055723713,1.571190523,,,,,,,,,,,,,406.8,1890.639394,151.930303,330.9030303,0.7514482759,0.03766281818,33.74489394,54.97939394,355.9464706,29.23229412,0.01617665571,0.2211616069,0.4133504825,2.340340014,0.009174443586,0.02257514931,0.004741503745,0.08157372401,0.04852621827,0.02337702854,0.004802277476,108.6,26.0,257.0,611.4,36.7,10.77,10.3,2.11,0.86,,,,10.5,0.45,0.18,,0.32,,237.1,10.2,22.9,8.3,8.3,2.3,,3.0,,12.9,1.4,0.45,,,0.52,0.27,,1256.0,9.5,8.4,6.0,,4675.0,224.3,16.3,,3.3,5.5,,2.4,,414.0,12.0,7.2,,3.54,1.57,248.1606061,,,,,,,,7604.007061
2018-08-16 22:51:36.500,45.282971,242.1369311,4.88125327,0.004841330424,1.298382788e-05,569.9239613,270.0490014,9.99720757,239.9793011,4.602815633,0.3073626695,1.605028435,,,,,,,,,,,,,406.9757576,1878.218182,111.4393939,330.9424242,0.5267666667,-3.37528303,32.0459,51.69093939,244.6445625,18.6800875,0.01048493097,0.1761545294,0.2261690078,1.548105052,0.01110723737,0.01461363487,0.009521892697,0.04013618163,0.01059326706,0.01311527539,0.003272512833,108.0,25.6,260.0,608.3,33.7,10.55,10.2,2.32,0.86,,,,9.4,0.75,0.37,,0.21,,145.9,5.3,12.6,4.8,4.6,1.1,,1.7,,7.5,,0.31,,,0.37,,,1032.0,,7.6,1.7,,2944.0,171.8,14.9,,5.7,9.6,0.8,2.0,,315.0,7.6,2.3,,2.07,,190.5353846,93.78538462,,,,,,,5916.457636
2018-08-16 22:53:22.500,45.19624327,242.2743884,4.883742661,0.001449492109,3.47033803e-06,569.7952289,269.1154219,7.361440662,244.1651399,6.210095614,0.3847295897,1.634311947,,,,,,,,,,,,,406.7060606,1890.812121,156.2151515,330.8393939,0.5045454545,-4.956542424,60.68624242,56.40662121,314.5974375,26.8467625,0.03042382871,0.230319011,0.5426364429,2.743192646,0.01430064467,0.02791683355,0.1009772796,0.09370880264,0.04061697507,0.0346378692,0.01137353246,112.3,25.8,264.0,619.2,39.9,10.74,10.7,2.28,0.85,,,,9.4,0.64,0.26,,0.3,,238.3,10.3,24.3,7.8,8.0,2.2,,3.2,0.8,7.6,1.3,0.57,,0.84,0.55,,,1534.0,,7.2,7.2,,4996.0,333.2,22.7,9.24,24.3,41.6,,2.9,,407.0,11.0,9.5,,3.52,3.1,,,,,,,,,8383.858848
2018-08-16 22:55:06.500,45.09319197,242.3775184,4.837236387,0.0008419935242,1.117347412e-06,573.1039429,269.5176506,3.040138477,185.679994,4.168038177,0.2787883615,1.613063381,,,,,,,,,,,,,406.8212121,1897.433333,175.4454545,330.669697,0.4629090909,-6.399283939,88.30571212,59.42039394,330.847125,27.02063125,0.02913180354,0.2675037255,0.6499105011,3.133702088,0.02541549928,0.03774975676,0.04405131386,0.1160190983,0.0610997637,0.03662754416,0.006983456298,108.7,26.0,258.0,608.0,38.8,12.25,11.2,2.29,1.08,,,,11.9,0.65,0.19,,0.41,0.7,267.4,12.1,30.4,10.1,8.7,2.5,,2.4,0.8,7.0,1.6,0.47,,0.62,0.53,0.27,,1815.0,,8.4,6.9,,6236.0,347.5,26.6,6.48,21.0,25.1,,2.5,,523.0,13.3,6.7,,3.45,2.37,291.6164634,,,,,,,,9189.920182
2018-08-16 22:56:51.500,44.98812194,242.4671217,4.83831503,0.0007904020939,1.408087818e-06,572.7934903,269.750712,1.560202718,101.3615055,9.20299143,0.5510103228,1.622936003,,,,,,,,,,,,,406.7454545,1893.727273,164.0363636,330.8363636,0.888030303,-5.785393273,66.01171212,58.40425758,345.0907647,29.29471765,0.03156321538,0.282296739,0.5811628174,2.687496234,0.02015309482,0.02686055012,0.04344117744,0.1010834809,0.04333949945,0.02894928716,0.01007415588,110.8,26.4,262.0,603.3,38.3,10.95,11.0,2.54,0.96,0.25,,,10.8,0.66,0.35,,0.34,0.5,226.1,11.6,27.9,7.9,8.9,2.5,,3.3,0.7,7.4,1.2,0.54,0.65,,0.89,0.43,,1673.0,7.6,8.5,9.8,,5399.0,316.0,26.0,4.98,15.1,20.8,,2.5,,491.0,12.3,8.4,,3.07,,,,,,,,,,8955.542
2018-08-16 22:58:36.500,44.87633821,242.5522253,4.838279963,0.001272111545,2.383593e-06,573.0496308,269.9663267,2.315312004,94.01310003,8.951304345,0.4641033478,1.637662102,,,,,,,,,,,,,406.6121212,1894.942424,159.4212121,330.7060606,0.7771212121,2.191462121,91.12975758,59.90628788,307.8123125,26.2988125,0.03088751469,0.2387858043,0.5731703992,2.642419341,0.01641130195,0.0328852489,0.1002826657,0.1026393392,0.04376071302,0.02829914369,0.02193938624,109.8,26.4,258.0,604.0,41.4,11.37,11.4,2.66,0.94,0.15,,,12.3,0.58,0.28,,0.34,,233.6,10.5,25.0,7.5,7.9,1.9,0.5,3.0,0.7,4.7,1.4,0.55,2.64,1.56,0.45,0.32,,1719.0,,8.9,7.6,,5506.0,298.7,20.0,14.93,23.9,25.2,,2.2,,461.0,13.4,5.4,,3.75,,243.54,,,,,,,,10050.23467
2018-08-16 23:00:21.500,44.77724327,242.6528732,4.839555294,0.003297004697,8.352782606e-06,572.8739291,270.2165859,4.472460587,171.7124233,7.812617066,0.5488423008,1.605726133,,,,,,,,,,,,,,,,,,,,,,,0.01973904684,0.244024635,0.4705348768,2.564054506,0.0108178913,0.01772242378,0.03267546893,0.08702901059,0.04508187647,0.02308113022,0.009625743898,110.8,25.2,260.0,605.0,40.2,11.41,11.2,2.68,0.92,0.24,,,11.1,0.69,0.2,,0.43,,235.8,10.7,26.1,8.7,8.2,1.8,,3.2,1.0,3.9,1.7,0.61,0.87,0.98,0.46,,,1524.0,,7.5,4.4,,5349.0,275.6,18.5,3.77,21.7,10.5,,1.9,,474.0,12.4,5.4,,3.82,,243.5007692,,,,,,,,
2018-08-16 23:02:07.500,44.67839024,242.7573398,4.843075314,0.008332227212,1.835733612e-05,572.8557481,270.094569,4.424898987,197.9350425,8.297593496,0.4714962735,1.575460261,,,,,,,,,,,,,,,,,,,,,317.4129091,26.16256364,0.02482501779,0.2632172503,0.5224861165,2.7691687,0.01708722343,0.02162535792,0.02870694397,0.1028764797,0.04973483674,0.02914662209,0.01619175623,113.1,24.9,263.0,603.3,39.0,10.91,10.5,2.25,0.93,0.24,,,10.3,0.57,0.29,,0.39,0.5,236.9,12.3,28.6,9.1,9.6,1.5,,2.8,0.8,4.0,1.4,0.76,1.82,1.52,0.57,0.25,,1766.0,,8.7,4.9,,5318.0,295.3,23.7,2.58,36.1,24.1,,2.3,,493.0,12.0,5.8,,3.77,,263.3078788,,,,,,,,
2018-08-16 23:03:51.500,44.57879094,242.8630697,4.844525154,0.004286096,1.089813945e-05,572.9119022,270.9566423,6.247254246,261.5179054,8.390378094,0.5338426124,1.586313576,,,,,,,,,,,,,406.8272727,1891.030303,152.8090909,330.8515152,0.760862069,,,,299.0725294,25.02043529,0.01862133364,0.2363266676,0.4027137594,2.257947781,0.01497731302,0.02264813114,0.009224343516,0.07588162061,0.02353650628,0.02449044244,0.0110701128,110.8,25.8,260.0,599.8,39.2,11.25,10.4,2.64,0.93,0.27,,,10.9,0.68,0.16,,0.33,0.5,203.2,9.6,24.2,7.4,7.8,1.9,,3.0,0.6,3.3,,0.71,1.16,1.08,0.46,0.27,,1537.0,7.3,7.6,8.6,,4872.0,238.2,19.9,,26.8,17.8,0.6,2.3,,452.0,11.8,7.3,,3.07,,253.3745455,,,,,,,,6830.18903
2018-08-16 23:05:36.500,44.47504761,242.9723057,4.848716531,0.008840944424,2.002902121e-05,572.8296582,270.9042854,8.051173494,258.5029541,7.341795006,0.5095064665,1.530808408,,,,,,,,,,,,,407.0181818,1885.381818,139.8848485,330.9393939,0.8588965517,,,57.6339697,283.4479375,22.0582125,0.01328980526,0.2274056821,0.3122931578,1.877417872,0.00867259078,0.02171862677,0.01008640988,0.06397007493,0.02064684296,0.01905184549,0.002870333101,108.7,25.7,254.0,603.1,37.7,10.77,10.1,2.57,0.82,0.11,,,10.0,0.69,0.16,,0.31,0.6,203.6,9.0,23.2,7.6,6.7,1.9,,2.7,1.1,3.3,1.1,0.41,,,0.49,0.59,,1239.0,,7.4,7.5,,4256.0,183.2,14.4,,11.3,9.7,,2.2,,426.0,10.5,4.0,,2.92,,253.4369231,,,,,,,,6014.715152
2018-08-16 23:07:22.500,44.36945636,243.0827334,4.849102643,0.01142905939,2.514908818e-05,572.861772,270.9665598,7.126323985,262.8857539,5.128073896,0.3951126692,1.577076281,,,,,,,,,,,,,407.0666667,1879.093939,121.8424242,330.9575758,0.7075757576,,,55.53692424,249.7388125,19.70029375,0.007718380875,0.1920260844,0.1981681073,1.46596589,0.006290988939,0.01463056377,0.00365135879,0.04378361867,0.01991731754,0.01071664915,0.002891160922,109.7,26.0,257.0,609.9,35.7,10.18,8.9,2.52,1.07,,,,9.8,0.65,0.3,,0.25,,162.3,6.4,18.0,6.2,4.7,1.4,,1.2,0.9,2.7,1.3,0.37,,,0.39,0.36,,1113.0,8.0,6.6,2.3,,3389.0,147.8,14.4,,5.4,5.9,,1.5,,368.0,8.3,3.9,,1.95,,212.4476923,,,,,,,,5576.576485
2018-08-16 23:09:06.500,44.26687527,243.1886478,4.827382857,0.01155638212,2.512178303e-05,574.3780907,271.3577382,9.901726688,261.1729291,3.493806912,0.246616856,1.54901542,,,,,,,,,,,,,407.0393939,1873.981818,106.8151515,330.9181818,0.5721515152,,,53.29366667,230.1128125,17.0378625,0.008779790474,0.166301389,0.1592090305,1.265593647,0.007619155526,0.01476837541,0.00200720001,0.03144268019,0.003876956022,0.01367635587,0.001610836476,108.5,26.3,260.0,611.4,35.8,9.56,8.6,2.38,0.81,,,,9.2,0.77,0.23,,0.17,,130.3,4.9,11.1,3.8,3.8,1.0,,1.4,,3.1,0.9,0.22,,,0.39,,,917.0,,6.6,1.3,,2513.0,111.2,12.8,,4.7,2.9,,2.0,,319.0,9.2,2.2,,2.95,,177.0290909,79.99575758,,,,,,,5102.725818
2018-08-16 23:10:51.500,44.16196903,243.2910556,4.129670077,0.01109487364,2.368312394e-05,626.8248051,277.455621,7.023496509,265.5628574,3.859749429,0.1492255898,1.456955289,,,,,,,,,,,,,407.1878788,1867.184848,101.3757576,330.6909091,0.7878484848,,,48.46580303,264.7550588,24.63039882,0.005078749163,0.1737081446,0.153894485,0.8618577217,0.002443111405,0.01669743052,0.002212899308,0.02589362259,0.01098861804,0.01708324326,0.001013921938,104.3,25.5,256.0,612.4,30.5,8.78,6.6,2.36,0.65,,0.27,,8.7,0.74,0.35,,,,127.1,3.2,10.4,2.2,3.3,,,1.1,,5.0,1.5,,,,0.39,0.28,,940.0,,5.9,4.3,,1730.0,53.9,7.0,,1.9,2.8,,1.8,,307.0,7.2,,,1.65,,,194.3387879,,,,,,,5308.921606
2018-08-16 23:12:36.500,44.05681545,243.3802559,3.260399133,0.01047892364,2.197067909e-05,696.558934,285.7338197,3.269234647,283.7633351,3.53189049,0.121552985,1.569441689,,,,,,,,,,,,,407.0060606,1874.730303,110.3030303,330.5666667,0.7012727273,33.55987234,60.84193617,53.37921212,278.4521875,25.410725,0.006697644326,0.1706173436,0.06974969577,0.9423061477,0.006170069881,0.01114504,0.003792704702,0.02539355547,0.00703639617,0.007022276043,0.001325103657,104.6,25.8,260.0,630.1,37.9,9.67,9.0,2.46,0.74,0.14,,0.21,10.8,0.71,0.27,,0.2,,110.2,4.0,9.8,2.4,3.5,,,0.8,,1.7,,0.14,,,0.25,,,1106.0,,5.2,1.7,,1967.0,54.0,6.3,,,1.6,,1.5,,340.0,8.9,4.5,,,,187.6903846,299.8507692,,,,,,,4859.285333
2018-08-16 23:14:21.500,43.96235255,243.4746527,2.9114135,0.0101917803,2.102232545e-05,725.3551691,288.8080695,2.651680414,233.6025263,4.398834527,0.08825110155,1.522391463,,,,,,,,,,,,,406.5242424,1886.233333,124.4666667,330.8484848,1.030818182,24.2760303,52.76016667,57.17068182,269.1257059,21.47159412,0.004297544189,0.2006622863,0.1620569005,1.51410621,0.009902489173,0.01226153376,0.002699531151,0.04445582378,0.01227875546,0.006963517942,0.00131091522,108.6,25.3,262.0,604.4,39.7,10.79,10.3,2.21,0.81,0.19,,,10.9,0.68,0.3,,0.29,,145.0,6.3,13.1,3.1,3.8,,,1.5,,2.6,0.5,,,,0.25,,,1234.0,,6.5,,,2950.0,89.3,8.7,,,,,1.3,,366.0,11.3,3.1,,2.64,,224.5013636,398.1045455,,,,,,,6517.558394
2018-08-16 23:16:06.500,43.86083655,243.5468316,2.911936361,0.01008522003,2.049786e-05,725.3897278,288.6549168,2.215572154,234.4743201,5.211461768,0.1011454286,1.472301436,,,,,,,,,,,,,406.2454545,1888.812121,142.030303,330.8212121,1.301121212,25.221,55.1680303,57.75028788,289.3176875,24.3520625,0.005829363979,0.2099078897,0.1960311978,1.798962458,0.01047690725,0.01379842876,0.004724335166,0.05472706096,0.02448634939,0.007979978156,0.002119483075,107.1,27.2,254.0,593.1,39.5,11.1,10.7,2.02,0.95,,0.18,,11.4,0.68,0.2,,0.25,,167.8,7.0,18.0,3.9,3.6,,,1.4,,2.2,,0.31,,,0.22,,,1170.0,13.2,7.3,,,3846.0,100.6,12.9,,,,,2.0,,402.0,11.8,1.3,,2.89,,245.5151515,413.5757576,,,,,,,6955.572182
2018-08-16 23:17:52.500,43.78049585,243.6617399,2.914345777,0.01007972158,2.022721364e-05,725.3724772,288.4146594,3.48494219,208.2564777,5.426950794,0.12303611,1.538699285,,,,,,,,,,,,,406.2454545,1892.027273,140.9030303,330.7333333,1.492034483,21.51207576,54.82693939,58.48351515,285.732,23.565875,0.006342465641,0.2234144221,0.2245985281,1.871464679,0.01058351722,0.008931785199,0.001098669886,0.05179530787,0.01863862736,0.01258240879,0.001271558428,111.4,26.7,259.0,596.3,39.6,11.55,11.0,2.36,0.96,0.18,,,10.6,0.61,,,0.31,,165.6,7.7,16.5,4.4,4.8,,,1.8,,4.0,,0.33,,,0.22,,,1361.0,,7.1,,,3841.0,122.8,12.7,,,,,1.4,,406.0,11.2,,,3.74,,213.330303,554.5363636,,,,,,,7683.056576
2018-08-16 23:19:36.500,43.71007352,243.787598,2.914089622,0.009805201061,1.942504273e-05,725.3245276,288.343307,3.153608176,218.7691286,8.758632,0.161748,1.526132,,,,,,,,,,,,,405.630303,1900.363636,190.2181818,330.6272727,1.930448276,116.143697,246.9431515,61.74486364,338.50575,30.3419375,0.01699668601,0.283497403,0.4076744103,2.759501108,0.01293943352,0.01165427762,0.007327256929,0.09561396207,0.05653421912,0.01699848766,0.001741595178,110.7,26.8,265.0,606.2,40.9,10.94,10.6,2.29,0.92,0.17,0.17,,11.7,0.49,0.16,,0.3,0.5,258.1,12.1,28.8,7.5,8.2,1.5,,2.0,0.7,4.1,1.3,0.49,,,0.47,0.25,,1606.0,,8.0,,,5798.0,191.8,13.1,,,2.2,,1.7,,523.0,15.3,5.9,,3.11,,316.3153846,483.8307692,,,,,,,7679.606758
2018-08-16 23:21:21.500,43.61089197,243.8646811,2.241527691,0.008772836364,1.655815242e-05,785.6893347,294.7064253,1.872756731,229.4907654,13.2912344,0.2240407616,1.568820613,,,,,,,,,,,,,406.4272727,1915.963636,243.8,329.9515152,4.311060606,,,,470.0797059,48.6664,0.03270066049,0.3567576254,0.8765847007,3.857010989,0.01721987261,0.01911911729,0.02542157544,0.1710978701,0.1186551205,0.05510352737,0.00510306239,112.9,26.9,269.0,612.4,43.0,12.95,10.0,2.4,1.15,0.19,,,11.8,0.63,0.15,,0.42,0.9,493.1,43.0,140.0,90.7,39.0,18.6,6.5,13.1,11.2,6.9,3.2,0.92,,,3.18,1.51,,3230.0,20.2,12.9,18.7,,9163.0,495.0,36.7,10.82,40.8,57.3,,2.3,,732.0,16.8,12.5,,5.47,2.01,382.762963,738.3962963,,,,,,,8016.695182
2018-08-16 23:23:06.500,43.52890776,243.8889655,1.451052109,0.007215029636,1.281901061e-05,858.3153743,302.4345822,0.9185544343,183.1572543,10.39408679,0.2389935292,1.562836563,,,,,,,,,,,,,407.7878788,1918.918182,222.1787879,329.8363636,4.46669697,,,,450.072125,45.87248125,0.0294858408,0.3270319531,0.810728486,3.828732806,0.01725119105,0.0147474266,0.01231030515,0.1598072634,0.07051397796,0.03284939303,0.007719980583,112.2,29.2,265.0,627.4,43.0,11.89,11.1,2.35,1.3,0.18,,0.21,11.4,0.54,0.17,,0.33,1.0,325.3,23.4,67.4,29.9,20.0,6.9,2.5,5.5,4.3,4.1,2.6,0.77,,,1.04,0.73,,3054.0,41.1,12.9,17.5,,10126.0,441.7,28.9,4.12,21.2,15.1,,1.5,,695.0,18.6,8.3,,4.95,3.16,269.0393939,996.8878788,,,,,,,8452.512273
2018-08-20 19:07:51.500,43.58014512,243.6592885,1.487616466,0.008992839091,2.402383182e-05,849.1985973,295.1702372,7.807910694,328.8831424,,,,,,,,,,,,,,,,409.8454545,1937.581818,258.4242424,331.930303,5.376071429,418.5857576,905.4213636,56.39471212,606.0107143,74.64004286,0.0870736725,0.3642508574,1.454866557,4.27482042,0.003538967141,0.05941454939,0.1549801785,0.2423705876,0.1967530415,0.1506671198,0.03897123656,,27.0,263.0,,27.4,13.4,9.7,2.12,2.73,0.37,0.55,,9.6,0.7,0.31,,0.28,0.9,,51.7,166.9,112.1,53.0,22.1,6.7,23.0,33.8,13.2,9.0,2.9,1.41,3.07,20.05,7.58,0.27,2510.0,54.9,33.0,32.0,,6693.0,614.4,48.1,39.12,65.6,102.3,,4.9,,431.0,13.4,13.8,4.0,3.96,3.8,,1036.125758,,,,,,,10800.50242
2018-08-20 19:09:35.500,43.51052873,243.5674613,2.138024277,0.00984491197,2.690367758e-05,787.1668703,289.0794287,12.24069628,333.613962,,,,,,,,,,,,,,,,405.1030303,1904.112121,237.8060606,331.5818182,4.599482759,223.0522727,318.9933333,57.99643939,477.6656667,59.22211667,0.06105738479,0.3377738397,1.242868787,3.183640073,0.002769054699,0.06413625552,0.1382918223,0.1709765412,0.1847463289,0.1217040826,0.03421561603,120.6,25.2,236.0,,25.3,11.42,9.2,2.22,1.24,0.35,,,12.1,0.57,0.26,,,0.6,208.1,17.1,56.3,27.2,20.0,5.6,1.1,7.4,4.6,7.6,4.6,1.53,1.22,1.89,7.2,2.92,0.21,2318.0,47.9,25.8,36.1,,4937.0,356.1,27.2,9.35,36.3,57.4,,1.7,,442.0,16.0,15.9,,2.68,,200.3759259,437.5203704,,,,,,,10086.55691
2018-08-20 19:11:20.500,43.43568936,243.4673947,2.685468069,0.01051410242,2.909663576e-05,737.9134892,283.8943854,12.18767683,352.3458788,,,,,,,,,,,,,,,,405.6757576,1902.324242,231.2,331.5909091,3.161242424,105.7190303,69.63316667,58.74439394,500.097125,53.39703125,0.05340875354,0.3300615329,1.089946085,3.242707356,0.002933646891,0.05961455241,0.08222547862,0.1491433362,0.1725034533,0.1003833583,0.0181887543,117.1,26.6,236.0,,25.3,11.51,10.4,2.22,1.32,0.3,,,10.9,0.76,0.23,,,,215.5,14.3,43.7,15.1,14.4,2.8,0.7,6.2,2.4,5.1,3.3,1.88,0.49,1.36,4.94,2.36,0.25,2160.0,41.8,24.4,34.9,,4894.0,293.6,27.4,6.46,25.2,43.5,0.7,1.1,,446.0,13.8,14.9,5.5,3.34,1.73,277.2961538,296.0865385,,,,,,,9523.878606
