Key,Sensitivity,Factor,Case
NOxCO - toe,193.22937903369,NOxCO,toe
NOxCO - toe,198.8222970621567,NOxCO,toe
NOxCO - toe,198.86927683287504,NOxCO,toe
NOxCO - toe,194.37425788677865,NOxCO,toe
NOxCO - toe,196.460409337899,NOxCO,toe
NOxCO - toe,188.95899929269547,NOxCO,toe
NOxCO - toe,198.6760164404154,NOxCO,toe
NOxCO - toe,196.39311008969477,NOxCO,toe
NOxCO - toe,194.31795452037966,NOxCO,toe
NOxCO - toe,191.38924023450457,NOxCO,toe
NOxCO - toe,199.19740208155542,NOxCO,toe
NOxCO - toe,197.68776677823104,NOxCO,toe
NOxCO - toe,194.30005591977837,NOxCO,toe
NOxCO - toe,188.46618092730998,NOxCO,toe
NOxCO - toe,189.053212445011,NOxCO,toe
NOxCO - toe,194.91645523523928,NOxCO,toe
NOxCO - toe,188.83619735568405,NOxCO,toe
NOxCO - toe,198.6935503843791,NOxCO,toe
NOxCO - toe,198.8379075567151,NOxCO,toe
NOxCO - toe,188.8224675573011,NOxCO,toe
NOxCO - toe,196.31795332912162,NOxCO,toe
NOxCO - toe,190.6308886265093,NOxCO,toe
NOxCO - toe,198.3016397454472,NOxCO,toe
NOxCO - toe,199.18145241893487,NOxCO,toe
NOxCO - toe,199.16362650491197,NOxCO,toe
NOxCO - toe,168.9954998211819,NOxCO,toe
NOxCO - toe,198.19518820767738,NOxCO,toe
NOxCO - toe,190.28100093644122,NOxCO,toe
NOxCO - toe,191.17521499596137,NOxCO,toe
NOxCO - toe,198.54239256999875,NOxCO,toe
NOxCO - toe,197.99092841884,NOxCO,toe
NOxCO - toe,196.64609565011347,NOxCO,toe
NOxCO - toe,186.57117526700077,NOxCO,toe
NOxCO - toe,196.0399626592676,NOxCO,toe
NOxCO - toe,190.41663438435268,NOxCO,toe
NOxCO - toe,198.61431366108394,NOxCO,toe
NOxCO - toe,193.21998227041453,NOxCO,toe
NOxCO - toe,198.92094313099227,NOxCO,toe
NOxCO - toe,188.24824160911763,NOxCO,toe
NOxCO - toe,198.56509786649116,NOxCO,toe
NOxCO - toe,189.03439761711306,NOxCO,toe
NOxCO - toe,186.16362096947665,NOxCO,toe
NOxCO - toe,140.2556634515307,NOxCO,toe
NOxCO - toe,198.97536772427233,NOxCO,toe
NOxCO - toe,179.08203294752497,NOxCO,toe
NOxCO - toe,196.17503817802375,NOxCO,toe
NOxCO - toe,199.08612295527638,NOxCO,toe
NOxCO - toe,193.57609750081502,NOxCO,toe
NOxCO - toe,193.57260157718244,NOxCO,toe
NOxCO - toe,189.85018593289706,NOxCO,toe
NOxCO - toe,186.38518615765028,NOxCO,toe
NOxCO - toe,189.27013659222305,NOxCO,toe
NOxCO - toe,198.12375907746085,NOxCO,toe
NOxCO - toe,196.13412082850076,NOxCO,toe
NOxCO - toe,198.68718290453415,NOxCO,toe
NOxCO - toe,193.07961069231385,NOxCO,toe
NOxCO - toe,191.7150519341067,NOxCO,toe
NOxCO - toe,190.9738683540758,NOxCO,toe
NOxCO - toe,195.2768930619273,NOxCO,toe
NOxCO - toe,196.97820402156947,NOxCO,toe
NOxCO - toe,192.6965410566805,NOxCO,toe
NOxCO - toe,194.81672920777083,NOxCO,toe
NOxCO - toe,190.56658790833384,NOxCO,toe
NOxCO - toe,197.00528328765296,NOxCO,toe
NOxCO - toe,196.57208991343666,NOxCO,toe
NOxCO - toe,196.1079076847119,NOxCO,toe
ASA - near_field,13.528715104914783,ASA,near_field
ASA - near_field,13.552563372799321,ASA,near_field
ASA - near_field,13.562686715186194,ASA,near_field
ASA - near_field,13.526712374849534,ASA,near_field
ASA - near_field,13.550491057351197,ASA,near_field
ASA - near_field,13.568411112045672,ASA,near_field
ASA - near_field,13.550994495268219,ASA,near_field
ASA - near_field,13.429769218799134,ASA,near_field
ASA - near_field,13.571900992838303,ASA,near_field
ASA - near_field,13.368541424349115,ASA,near_field
ASA - near_field,13.536995546747635,ASA,near_field
ASA - near_field,13.573556418766804,ASA,near_field
ASA - near_field,13.512241574083292,ASA,near_field
ASA - near_field,13.549123595273056,ASA,near_field
ASA - near_field,13.524566960405737,ASA,near_field
ASA - near_field,13.567127560251583,ASA,near_field
ASA - near_field,13.505561993648463,ASA,near_field
ASA - near_field,13.46761843462138,ASA,near_field
ASA - near_field,13.502453676662043,ASA,near_field
ASA - near_field,13.501621191618591,ASA,near_field
ASA - near_field,13.545010197505992,ASA,near_field
ASA - near_field,13.580662800478311,ASA,near_field
ASA - near_field,13.519487361022424,ASA,near_field
ASA - near_field,13.49405872774038,ASA,near_field
ASA - near_field,13.417720324796292,ASA,near_field
ASA - near_field,13.561402452133757,ASA,near_field
ASA - near_field,13.515285221674443,ASA,near_field
ASA - near_field,13.457176588847256,ASA,near_field
ASA - near_field,13.539561118559233,ASA,near_field
ASA - near_field,13.549006583896574,ASA,near_field
ASA - near_field,13.522365824837962,ASA,near_field
ASA - near_field,13.550253817122766,ASA,near_field
ASA - near_field,13.58907089491429,ASA,near_field
ASA - near_field,13.589979438343061,ASA,near_field
ASA - near_field,13.475944294002623,ASA,near_field
ASA - near_field,13.504825930665039,ASA,near_field
ASA - near_field,13.490824117122829,ASA,near_field
ASA - near_field,13.517680573299753,ASA,near_field
ASA - near_field,13.537265903815035,ASA,near_field
ASA - near_field,13.540440690045132,ASA,near_field
ASA - near_field,13.486021919365836,ASA,near_field
ASA - near_field,13.514904929240446,ASA,near_field
ASA - near_field,13.578107707910872,ASA,near_field
ASA - near_field,13.54795522093178,ASA,near_field
ASA - near_field,13.027095291614977,ASA,near_field
ASA - near_field,13.564079438191312,ASA,near_field
ASA - near_field,13.550756601305318,ASA,near_field
ASA - near_field,13.544153162350558,ASA,near_field
ASA - near_field,13.59093278118853,ASA,near_field
ASA - near_field,13.560419679682523,ASA,near_field
ASA - near_field,13.40715986161287,ASA,near_field
ASA - near_field,13.559108849470974,ASA,near_field
ASA - near_field,13.565051616662906,ASA,near_field
ASA - near_field,13.548288633764733,ASA,near_field
ASA - near_field,13.520767194126204,ASA,near_field
ASA - near_field,13.500712606679787,ASA,near_field
ASA - near_field,13.524418134378283,ASA,near_field
ASA - near_field,13.537019750823896,ASA,near_field
ASA - near_field,13.526712374849534,ASA,near_field
ASA - near_field,13.495441659887236,ASA,near_field
ASA - near_field,13.513878377179298,ASA,near_field
ASA - near_field,13.60018935172562,ASA,near_field
ASA - near_field,13.494868698524932,ASA,near_field
ASA - near_field,13.498530077480025,ASA,near_field
ASA - near_field,13.418727590356315,ASA,near_field
ASA - near_field,13.429155632960825,ASA,near_field
ASA - near_field,13.361724127626998,ASA,near_field
ASA - near_field,13.53007827571655,ASA,near_field
ASA - near_field,13.527526956776072,ASA,near_field
ASA - near_field,13.313293580183865,ASA,near_field
ASA - near_field,13.488152391474681,ASA,near_field
ASA - near_field,12.500906899933334,ASA,near_field
ASA - near_field,13.576168505142434,ASA,near_field
ASA - near_field,13.567524232452513,ASA,near_field
ASA - near_field,13.512085568984507,ASA,near_field
ASA - near_field,13.579900383830761,ASA,near_field
ASA - near_field,13.563215573210096,ASA,near_field
ASA - near_field,13.577983137511566,ASA,near_field
ASA - near_field,13.482938582366936,ASA,near_field
ASA - near_field,13.501384020727164,ASA,near_field
ASA - near_field,13.582077295399767,ASA,near_field
ASA - near_field,13.597695616354088,ASA,near_field
ASA - near_field,13.512379026263316,ASA,near_field
ASA - near_field,13.52784792537312,ASA,near_field
ASA - near_field,13.354957644164779,ASA,near_field
ASA - near_field,13.408236040815378,ASA,near_field
ASA - near_field,13.488152391474681,ASA,near_field
ASA - near_field,13.531832090010857,ASA,near_field
ASA - near_field,13.455222582551313,ASA,near_field
ASA - near_field,13.504828192988432,ASA,near_field
ASA - near_field,13.579900383830761,ASA,near_field
ASA - near_field,13.545506880754441,ASA,near_field
ASA - near_field,13.502421630536956,ASA,near_field
ASA - near_field,13.225244691354558,ASA,near_field
ASA - near_field,13.00226725024777,ASA,near_field
ASA - near_field,13.53007827571655,ASA,near_field
ASA - near_field,13.404768109576297,ASA,near_field
ASA - near_field,13.39335814702926,ASA,near_field
ASA - near_field,13.5229647382063,ASA,near_field
ASA - near_field,13.548909375997004,ASA,near_field
ASA - far_field,6.8231121109920565,ASA,far_field
ASA - far_field,6.821764504092369,ASA,far_field
ASA - far_field,6.62589470677161,ASA,far_field
ASA - far_field,6.821764504092369,ASA,far_field
ASA - far_field,6.817113427379092,ASA,far_field
ASA - far_field,6.805209852849383,ASA,far_field
ASA - far_field,6.818387195384042,ASA,far_field
ASA - far_field,6.831055133330415,ASA,far_field
ASA - far_field,6.753581702759139,ASA,far_field
ASA - far_field,6.757273224422486,ASA,far_field
ASA - far_field,6.83611488910818,ASA,far_field
ASA - far_field,6.832185552730538,ASA,far_field
ASA - far_field,6.809437841417634,ASA,far_field
ASA - far_field,6.83611488910818,ASA,far_field
ASA - far_field,6.831999117992665,ASA,far_field
ASA - far_field,6.822449019647708,ASA,far_field
ASA - far_field,6.835258305692304,ASA,far_field
ASA - far_field,6.8231121109920565,ASA,far_field
ASA - far_field,6.823054377102829,ASA,far_field
ASA - far_field,6.818634637984973,ASA,far_field
ASA - far_field,6.833063740242427,ASA,far_field
ASA - far_field,6.827503861789575,ASA,far_field
ASA - far_field,6.795645137950499,ASA,far_field
ASA - far_field,6.791791728879906,ASA,far_field
ASA - far_field,6.798649677208821,ASA,far_field
ASA - far_field,6.8231121109920565,ASA,far_field
ASA - far_field,6.757273224422486,ASA,far_field
ASA - far_field,6.813971545439843,ASA,far_field
ASA - far_field,6.799799971437321,ASA,far_field
ASA - far_field,6.831876355181251,ASA,far_field
ASA - far_field,6.770363017450656,ASA,far_field
ASA - far_field,6.813919337974908,ASA,far_field
ASA - far_field,6.805852004686176,ASA,far_field
ASA - far_field,6.787702081787164,ASA,far_field
ASA - far_field,6.815655603211336,ASA,far_field
ASA - far_field,6.8115805180153925,ASA,far_field
ASA - far_field,6.802868819494266,ASA,far_field
ASA - far_field,6.812566817087192,ASA,far_field
ASA - far_field,6.812100680340853,ASA,far_field
ASA - far_field,6.800297569866132,ASA,far_field
ASA - far_field,6.8045205942288085,ASA,far_field
ASA - far_field,6.7982284156659025,ASA,far_field
ASA - far_field,6.74086703422244,ASA,far_field
ASA - far_field,6.67982075594217,ASA,far_field
ASA - far_field,6.805852004686176,ASA,far_field
ASA - far_field,6.833908914219256,ASA,far_field
ASA - far_field,6.799878372861893,ASA,far_field
ASA - far_field,6.757273224422486,ASA,far_field
ASA - far_field,6.80091660558285,ASA,far_field
ASA - far_field,6.816839799202186,ASA,far_field
ASA - far_field,6.812566817087192,ASA,far_field
ASA - far_field,6.805359119205045,ASA,far_field
ASA - far_field,6.827503861789575,ASA,far_field
ASA - far_field,6.825466362963448,ASA,far_field
ASA - far_field,6.793834284462192,ASA,far_field
ASA - far_field,6.78770125348824,ASA,far_field
ASA - far_field,6.7997944905595755,ASA,far_field
ASA - far_field,6.810013121294716,ASA,far_field
ASA - far_field,6.802868819494266,ASA,far_field
ASA - far_field,6.831055133330415,ASA,far_field
ASA - far_field,6.814274499052568,ASA,far_field
ASA - far_field,6.8098285052125815,ASA,far_field
ASA - far_field,6.794431570466313,ASA,far_field
ASA - far_field,6.832824756110625,ASA,far_field
ASA - far_field,6.831055133330415,ASA,far_field
ASA - far_field,6.829549812017085,ASA,far_field
ASA - far_field,6.800297569866132,ASA,far_field
ASA - far_field,6.823470291859374,ASA,far_field
ASA - far_field,6.816555670942663,ASA,far_field
ASA - far_field,6.805209852849383,ASA,far_field
ASA - far_field,6.7364029301014225,ASA,far_field
ASA - far_field,6.805359119205045,ASA,far_field
ASA - far_field,6.793834284462192,ASA,far_field
ASA - far_field,6.8231121109920565,ASA,far_field
ASA - far_field,6.818119330363042,ASA,far_field
ASA - far_field,6.816039141362216,ASA,far_field
ASA - far_field,6.827125570166149,ASA,far_field
ASA - far_field,6.808118831435552,ASA,far_field
ASA - far_field,6.801688686026702,ASA,far_field
ASA - far_field,6.822367847536042,ASA,far_field
ASA - far_field,6.81703850454641,ASA,far_field
ASA - far_field,6.8098285052125815,ASA,far_field
ASA - far_field,6.812528289102886,ASA,far_field
ASA - far_field,6.834758235172423,ASA,far_field
ASA - far_field,6.8133871654132205,ASA,far_field
ASA - far_field,6.818231633361712,ASA,far_field
ASA - far_field,6.827517706367448,ASA,far_field
ASA - far_field,6.838622831642346,ASA,far_field
ASA - far_field,6.834455333996125,ASA,far_field
ASA - far_field,6.6777887633443305,ASA,far_field
ASA - far_field,6.817958344029599,ASA,far_field
ASA - far_field,6.823054377102829,ASA,far_field
ASA - far_field,6.808380987225848,ASA,far_field
ASA - far_field,6.81703850454641,ASA,far_field
ASA - far_field,6.764506427704272,ASA,far_field
ASA - far_field,6.818387195384042,ASA,far_field
ASA - far_field,6.808588568004907,ASA,far_field
ASA - far_field,6.814274499052568,ASA,far_field
ASA - far_field,6.7977639070038345,ASA,far_field
ASA - far_field,6.834147025638326,ASA,far_field
ASA - toe,194.10556102374375,ASA,toe
ASA - toe,193.6450692382602,ASA,toe
ASA - toe,194.15819412939445,ASA,toe
ASA - toe,194.1714871000256,ASA,toe
ASA - toe,194.1600031193589,ASA,toe
ASA - toe,194.1435883446836,ASA,toe
ASA - toe,193.78542942336998,ASA,toe
ASA - toe,194.16486979558059,ASA,toe
ASA - toe,194.17196753039642,ASA,toe
ASA - toe,194.15387156439704,ASA,toe
ASA - toe,194.15235252629643,ASA,toe
ASA - toe,194.17189495755332,ASA,toe
ASA - toe,194.150570630574,ASA,toe
ASA - toe,194.17100813600436,ASA,toe
ASA - toe,194.16651807829473,ASA,toe
ASA - toe,194.17130851506195,ASA,toe
ASA - toe,194.1721169778028,ASA,toe
ASA - toe,194.16035019421452,ASA,toe
ASA - toe,194.12326870745073,ASA,toe
ASA - toe,194.150327079117,ASA,toe
ASA - toe,194.17734896369453,ASA,toe
ASA - toe,194.1660189096317,ASA,toe
ASA - toe,194.16119142371184,ASA,toe
ASA - toe,194.17758341237638,ASA,toe
ASA - toe,194.17261998367746,ASA,toe
ASA - toe,194.15897977592954,ASA,toe
ASA - toe,194.1660189096317,ASA,toe
ASA - toe,194.10120329108182,ASA,toe
ASA - toe,194.16660148470527,ASA,toe
ASA - toe,194.1338416293613,ASA,toe
ASA - toe,194.1603521357033,ASA,toe
ASA - toe,194.1723910057236,ASA,toe
ASA - toe,194.1469929960443,ASA,toe
ASA - toe,194.0087081598058,ASA,toe
ASA - toe,194.1638253896213,ASA,toe
ASA - toe,194.14702463267923,ASA,toe
ASA - toe,194.1588210562935,ASA,toe
ASA - toe,194.1575111671594,ASA,toe
ASA - toe,194.15509190533894,ASA,toe
ASA - toe,194.18136586277998,ASA,toe
ASA - toe,194.1542845715397,ASA,toe
ASA - toe,194.15301087777863,ASA,toe
ASA - toe,194.1665254768065,ASA,toe
ASA - toe,194.17468627710943,ASA,toe
ASA - toe,194.1489579820411,ASA,toe
ASA - toe,194.17758341237638,ASA,toe
ASA - toe,194.13966643510096,ASA,toe
ASA - toe,194.16709642126256,ASA,toe
ASA - toe,194.1390784773682,ASA,toe
ASA - toe,194.16788192449044,ASA,toe
ASA - toe,194.15301087777863,ASA,toe
ASA - toe,194.17954458397458,ASA,toe
ASA - toe,194.1747279295867,ASA,toe
ASA - toe,194.16668944103637,ASA,toe
ASA - toe,194.1677015042343,ASA,toe
ASA - toe,194.15940962676424,ASA,toe
ASA - toe,194.1696837259609,ASA,toe
ASA - toe,194.1488619004985,ASA,toe
ASA - toe,194.16290568927002,ASA,toe
ASA - toe,194.1724174561883,ASA,toe
ASA - toe,194.1412368729293,ASA,toe
ASA - toe,194.16962747471558,ASA,toe
ASA - toe,194.1326017967243,ASA,toe
ASA - toe,194.16840823122135,ASA,toe
ASA - toe,194.15651257289096,ASA,toe
ASA - toe,194.17022792565712,ASA,toe
ASA - toe,193.96544974438694,ASA,toe
ASA - toe,194.1504464811984,ASA,toe
ASA - toe,194.14437403848112,ASA,toe
ASA - toe,194.16269917653995,ASA,toe
ASA - toe,194.15128827040834,ASA,toe
ASA - toe,193.98254671048943,ASA,toe
ASA - toe,194.17159192115759,ASA,toe
ASA - toe,194.06490863829274,ASA,toe
ASA - toe,194.14857715833804,ASA,toe
ASA - toe,194.16782721682816,ASA,toe
ASA - toe,194.1660005510398,ASA,toe
ASA - toe,194.1660189096317,ASA,toe
ASA - toe,194.07599830363202,ASA,toe
ASA - toe,194.18136586277998,ASA,toe
ASA - toe,194.1555217001615,ASA,toe
ASA - toe,194.07907705501532,ASA,toe
ASA - toe,194.15083557555639,ASA,toe
ASA - toe,194.15399777617725,ASA,toe
ASA - toe,194.1674559582112,ASA,toe
ASA - toe,194.1252796243496,ASA,toe
ASA - toe,194.1641467917281,ASA,toe
ASA - toe,194.18143036636306,ASA,toe
ASA - toe,194.15648880585024,ASA,toe
ASA - toe,194.15127864433995,ASA,toe
ASA - toe,194.1338416293613,ASA,toe
ASA - toe,194.1582243079742,ASA,toe
ASA - toe,194.17569422949546,ASA,toe
ASA - toe,194.1638253896213,ASA,toe
ASA - toe,194.1263087036886,ASA,toe
ASA - toe,194.03875587009767,ASA,toe
ASA - toe,194.1588628123673,ASA,toe
ASA - toe,194.1586254549248,ASA,toe
ASA - toe,194.1282614981851,ASA,toe
ASA - toe,194.16994399314433,ASA,toe
HNO2CO - near_field,12.398634442895677,HNO2CO,near_field
HNO2CO - near_field,12.58973409037337,HNO2CO,near_field
HNO2CO - near_field,12.0148299733489,HNO2CO,near_field
HNO2CO - near_field,22.37881873243858,HNO2CO,near_field
HNO2CO - near_field,13.853392039572247,HNO2CO,near_field
HNO2CO - near_field,12.553472092320638,HNO2CO,near_field
HNO2CO - near_field,12.560655491383539,HNO2CO,near_field
HNO2CO - near_field,12.465770104973881,HNO2CO,near_field
HNO2CO - near_field,23.579916857299278,HNO2CO,near_field
HNO2CO - near_field,13.274720029053992,HNO2CO,near_field
HNO2CO - near_field,18.216461108432,HNO2CO,near_field
HNO2CO - near_field,12.57685339435161,HNO2CO,near_field
HNO2CO - near_field,12.578336615268512,HNO2CO,near_field
HNO2CO - near_field,12.59556374139674,HNO2CO,near_field
HNO2CO - near_field,13.847123884457023,HNO2CO,near_field
HNO2CO - near_field,17.574651610029576,HNO2CO,near_field
HNO2CO - near_field,12.621732871283958,HNO2CO,near_field
HNO2CO - near_field,12.515841089331381,HNO2CO,near_field
HNO2CO - near_field,12.832940918240752,HNO2CO,near_field
HNO2CO - near_field,12.894492240200398,HNO2CO,near_field
HNO2CO - near_field,12.173762341626189,HNO2CO,near_field
HNO2CO - near_field,12.64933477415046,HNO2CO,near_field
HNO2CO - near_field,22.615927542378902,HNO2CO,near_field
HNO2CO - near_field,12.394888849149407,HNO2CO,near_field
HNO2CO - near_field,12.725217022067435,HNO2CO,near_field
HNO2CO - near_field,12.385843127818319,HNO2CO,near_field
HNO2CO - near_field,12.325588404067705,HNO2CO,near_field
HNO2CO - near_field,12.609830458185618,HNO2CO,near_field
HNO2CO - near_field,11.874465681916673,HNO2CO,near_field
HNO2CO - near_field,14.317781685344405,HNO2CO,near_field
HNO2CO - near_field,14.245224958785489,HNO2CO,near_field
HNO2CO - near_field,12.25744501437434,HNO2CO,near_field
HNO2CO - near_field,12.394888849149407,HNO2CO,near_field
HNO2CO - near_field,12.485134847960605,HNO2CO,near_field
HNO2CO - near_field,12.633602143380351,HNO2CO,near_field
HNO2CO - near_field,14.899922477515249,HNO2CO,near_field
HNO2CO - near_field,13.172879764551302,HNO2CO,near_field
HNO2CO - near_field,12.525332016116288,HNO2CO,near_field
HNO2CO - near_field,22.615927542378902,HNO2CO,near_field
HNO2CO - near_field,17.291194297094343,HNO2CO,near_field
HNO2CO - near_field,12.596952013451105,HNO2CO,near_field
HNO2CO - near_field,22.55654154771154,HNO2CO,near_field
HNO2CO - near_field,28.223603045016056,HNO2CO,near_field
HNO2CO - near_field,12.45694819560452,HNO2CO,near_field
HNO2CO - near_field,12.475818267332594,HNO2CO,near_field
HNO2CO - near_field,14.118508255627402,HNO2CO,near_field
HNO2CO - near_field,12.464031512216371,HNO2CO,near_field
HNO2CO - near_field,14.63676167021931,HNO2CO,near_field
HNO2CO - near_field,14.075612441950568,HNO2CO,near_field
HNO2CO - near_field,12.504019131669311,HNO2CO,near_field
HNO2CO - near_field,12.640493845553994,HNO2CO,near_field
HNO2CO - near_field,12.313551406998,HNO2CO,near_field
HNO2CO - near_field,12.581803540725328,HNO2CO,near_field
HNO2CO - near_field,12.45694819560452,HNO2CO,near_field
HNO2CO - near_field,12.615036063677472,HNO2CO,near_field
HNO2CO - near_field,12.828332176582874,HNO2CO,near_field
HNO2CO - near_field,16.505544205994916,HNO2CO,near_field
HNO2CO - near_field,12.733854620732822,HNO2CO,near_field
HNO2CO - near_field,12.552471440294635,HNO2CO,near_field
HNO2CO - near_field,12.644081267365294,HNO2CO,near_field
HNO2CO - near_field,12.341943707549921,HNO2CO,near_field
HNO2CO - near_field,12.603629230471745,HNO2CO,near_field
HNO2CO - near_field,25.038671885017234,HNO2CO,near_field
HNO2CO - near_field,12.693944681928267,HNO2CO,near_field
HNO2CO - near_field,12.88366706681693,HNO2CO,near_field
HNO2CO - near_field,12.477146455533846,HNO2CO,near_field
HNO2CO - near_field,12.477146455533846,HNO2CO,near_field
HNO2CO - near_field,13.206174065182715,HNO2CO,near_field
HNO2CO - near_field,11.991670726036723,HNO2CO,near_field
HNO2CO - near_field,12.588262270561547,HNO2CO,near_field
HNO2CO - near_field,13.302410419921767,HNO2CO,near_field
HNO2CO - near_field,12.552391155530442,HNO2CO,near_field
HNO2CO - near_field,12.55681346637444,HNO2CO,near_field
HNO2CO - near_field,13.346423187879896,HNO2CO,near_field
HNO2CO - near_field,12.663938668586443,HNO2CO,near_field
HNO2CO - near_field,12.653695451181612,HNO2CO,near_field
HNO2CO - near_field,12.49057389831607,HNO2CO,near_field
HNO2CO - near_field,12.769341210094874,HNO2CO,near_field
HNO2CO - near_field,12.742775041393966,HNO2CO,near_field
HNO2CO - near_field,12.859005417422198,HNO2CO,near_field
HNO2CO - near_field,12.544631097049125,HNO2CO,near_field
HNO2CO - near_field,11.991670726036723,HNO2CO,near_field
HNO2CO - near_field,27.269544600059042,HNO2CO,near_field
HNO2CO - near_field,13.172879764551302,HNO2CO,near_field
HNO2CO - near_field,22.615927542378902,HNO2CO,near_field
HNO2CO - near_field,12.49802926465039,HNO2CO,near_field
HNO2CO - near_field,22.355429200220495,HNO2CO,near_field
HNO2CO - near_field,12.525332016116288,HNO2CO,near_field
HNO2CO - near_field,12.628718790746063,HNO2CO,near_field
HNO2CO - near_field,13.172879764551302,HNO2CO,near_field
HNO2CO - near_field,12.516463890791016,HNO2CO,near_field
HNO2CO - near_field,13.074521625726483,HNO2CO,near_field
HNO2CO - near_field,13.206174065182715,HNO2CO,near_field
HNO2CO - near_field,17.24241943371839,HNO2CO,near_field
HNO2CO - near_field,14.075612441950568,HNO2CO,near_field
HNO2CO - near_field,15.36088589537814,HNO2CO,near_field
HNO2CO - near_field,13.57202696862325,HNO2CO,near_field
HNO2CO - near_field,12.608885176843451,HNO2CO,near_field
HNO2CO - near_field,12.527973715227697,HNO2CO,near_field
HNO2CO - near_field,11.91603025596931,HNO2CO,near_field
HNO2CO - far_field,6.566164233769762,HNO2CO,far_field
HNO2CO - far_field,7.008097470102147,HNO2CO,far_field
HNO2CO - far_field,6.780521739037072,HNO2CO,far_field
HNO2CO - far_field,6.753080598239246,HNO2CO,far_field
HNO2CO - far_field,6.715241046774683,HNO2CO,far_field
HNO2CO - far_field,6.780521739037072,HNO2CO,far_field
HNO2CO - far_field,6.7482116519556605,HNO2CO,far_field
HNO2CO - far_field,6.863016599730601,HNO2CO,far_field
HNO2CO - far_field,6.737944058588142,HNO2CO,far_field
HNO2CO - far_field,6.7482116519556605,HNO2CO,far_field
HNO2CO - far_field,6.769024403338685,HNO2CO,far_field
HNO2CO - far_field,6.755525550539064,HNO2CO,far_field
HNO2CO - far_field,7.008097470102147,HNO2CO,far_field
HNO2CO - far_field,6.92607240478412,HNO2CO,far_field
HNO2CO - far_field,6.220967933718084,HNO2CO,far_field
HNO2CO - far_field,6.788475559098358,HNO2CO,far_field
HNO2CO - far_field,6.64889989924358,HNO2CO,far_field
HNO2CO - far_field,6.566164233769762,HNO2CO,far_field
HNO2CO - far_field,6.7446793402538505,HNO2CO,far_field
HNO2CO - far_field,6.95026790592851,HNO2CO,far_field
HNO2CO - far_field,6.782206644236036,HNO2CO,far_field
HNO2CO - far_field,6.826607376779018,HNO2CO,far_field
HNO2CO - far_field,7.133964255020655,HNO2CO,far_field
HNO2CO - far_field,6.787964470262736,HNO2CO,far_field
HNO2CO - far_field,7.076079908966718,HNO2CO,far_field
HNO2CO - far_field,6.452133379774846,HNO2CO,far_field
HNO2CO - far_field,6.566164233769762,HNO2CO,far_field
HNO2CO - far_field,6.452133379774846,HNO2CO,far_field
HNO2CO - far_field,6.566164233769762,HNO2CO,far_field
HNO2CO - far_field,6.904172900022969,HNO2CO,far_field
HNO2CO - far_field,6.564694478024491,HNO2CO,far_field
HNO2CO - far_field,6.832646961279667,HNO2CO,far_field
HNO2CO - far_field,6.71880981327211,HNO2CO,far_field
HNO2CO - far_field,6.739356838808278,HNO2CO,far_field
HNO2CO - far_field,6.510726560573238,HNO2CO,far_field
HNO2CO - far_field,6.494218049328053,HNO2CO,far_field
HNO2CO - far_field,6.715241046774683,HNO2CO,far_field
HNO2CO - far_field,6.807611175583304,HNO2CO,far_field
HNO2CO - far_field,6.566164233769762,HNO2CO,far_field
HNO2CO - far_field,6.71880981327211,HNO2CO,far_field
HNO2CO - far_field,6.838622532163803,HNO2CO,far_field
HNO2CO - far_field,6.755525550539064,HNO2CO,far_field
HNO2CO - far_field,6.494218049328053,HNO2CO,far_field
HNO2CO - far_field,6.814131659456139,HNO2CO,far_field
HNO2CO - far_field,6.751510455609335,HNO2CO,far_field
HNO2CO - far_field,7.133964255020655,HNO2CO,far_field
HNO2CO - far_field,6.802992540539755,HNO2CO,far_field
HNO2CO - far_field,6.737944058588142,HNO2CO,far_field
HNO2CO - far_field,6.809989387270159,HNO2CO,far_field
HNO2CO - far_field,7.126392108887103,HNO2CO,far_field
HNO2CO - far_field,6.721655276087715,HNO2CO,far_field
HNO2CO - far_field,6.769024403338685,HNO2CO,far_field
HNO2CO - far_field,6.743986054351041,HNO2CO,far_field
HNO2CO - far_field,6.564694478024491,HNO2CO,far_field
HNO2CO - far_field,6.796403822143708,HNO2CO,far_field
HNO2CO - far_field,6.832646961279667,HNO2CO,far_field
HNO2CO - far_field,6.782206644236036,HNO2CO,far_field
HNO2CO - far_field,6.710495059668381,HNO2CO,far_field
HNO2CO - far_field,6.7482116519556605,HNO2CO,far_field
HNO2CO - far_field,6.654012974088867,HNO2CO,far_field
HNO2CO - far_field,6.788475559098358,HNO2CO,far_field
HNO2CO - far_field,6.8447220749309885,HNO2CO,far_field
HNO2CO - far_field,7.174117782839445,HNO2CO,far_field
HNO2CO - far_field,6.863016599730601,HNO2CO,far_field
HNO2CO - far_field,6.937081175399616,HNO2CO,far_field
HNO2CO - far_field,6.824341222079868,HNO2CO,far_field
HNO2CO - far_field,6.735814457137981,HNO2CO,far_field
HNO2CO - far_field,6.4624418025514485,HNO2CO,far_field
HNO2CO - far_field,6.833694754952707,HNO2CO,far_field
HNO2CO - far_field,7.133964255020655,HNO2CO,far_field
HNO2CO - far_field,6.775467688774746,HNO2CO,far_field
HNO2CO - far_field,6.45209199610978,HNO2CO,far_field
HNO2CO - far_field,6.858330992613274,HNO2CO,far_field
HNO2CO - far_field,8.815693578414475,HNO2CO,far_field
HNO2CO - far_field,6.787964470262736,HNO2CO,far_field
